,loss,binary_crossentropy,kullback_leibler_divergence,mape,val_loss,val_binary_crossentropy,val_kullback_leibler_divergence,val_mape
0,0.1771530956029892,0.6216896772384644,-0.026873666793107986,31170.984375,0.1927940994501114,0.6525750756263733,-0.12100105732679367,26729.55078125
1,0.10634081810712814,0.5641193985939026,-0.0412476547062397,26689.71484375,0.12386239320039749,0.5704788565635681,-0.07002749294042587,23756.904296875
2,0.0870405063033104,0.549281895160675,-0.03011588752269745,24329.373046875,0.08279164135456085,0.54509437084198,-0.035793110728263855,21370.365234375
3,0.07218379527330399,0.538493812084198,-0.024596741423010826,22002.95703125,0.06459862738847733,0.5348395705223083,-0.021971482783555984,19211.63671875
4,0.0593351349234581,0.5299826860427856,-0.02057059481739998,19547.9296875,0.05708632245659828,0.5280902981758118,-0.011384519748389721,17331.103515625
5,0.04971212148666382,0.5238898396492004,-0.017315654084086418,17694.3828125,0.04498417675495148,0.5226892232894897,-0.021355070173740387,15729.9384765625
6,0.04220365732908249,0.5194168090820312,-0.014847967773675919,16111.162109375,0.03828684240579605,0.518702507019043,-0.014327415265142918,14378.6943359375
7,0.037869758903980255,0.5162596106529236,-0.012377703562378883,14792.0634765625,0.034931063652038574,0.515999436378479,-0.007528717629611492,13264.759765625
8,0.03392868489027023,0.5138649344444275,-0.010345607064664364,13749.4326171875,0.030497819185256958,0.5138870477676392,-0.012314263731241226,12350.478515625
9,0.030532758682966232,0.5120261311531067,-0.008807913400232792,12826.2294921875,0.028496403247117996,0.5123450756072998,-0.011124419048428535,11571.09375
10,0.028572430834174156,0.5106298327445984,-0.00740077206864953,11973.599609375,0.02572404220700264,0.5110469460487366,-0.005937045905739069,10891.1376953125
11,0.026039185002446175,0.5094013214111328,-0.0064367447048425674,11348.638671875,0.023487618193030357,0.509922981262207,-0.00415973411872983,10274.9912109375
12,0.024747714400291443,0.5084554553031921,-0.005458957515656948,10718.154296875,0.024266380816698074,0.5091776847839355,-0.011948415078222752,9748.572265625
13,0.02336631715297699,0.5076256990432739,-0.004852081183344126,10146.9697265625,0.02055690810084343,0.5082793831825256,-0.005972630809992552,9269.7529296875
14,0.022093594074249268,0.5069270133972168,-0.004460235591977835,9726.1982421875,0.01887684129178524,0.5075872540473938,-0.00437182979658246,8841.2060546875
15,0.021016784012317657,0.5063354969024658,-0.003919229377061129,9230.291015625,0.018506892025470734,0.5070855617523193,-0.001653072191402316,8461.98828125
16,0.020112214609980583,0.5058242678642273,-0.0034851140808314085,8909.763671875,0.018756356090307236,0.5066680312156677,-0.0084940604865551,8116.55419921875
17,0.01897476613521576,0.5053548812866211,-0.003157587954774499,8529.4052734375,0.016226213425397873,0.5061677694320679,-0.004260783549398184,7804.19580078125
18,0.018632231280207634,0.5049951672554016,-0.002984179649502039,8209.4228515625,0.016815615817904472,0.5058802962303162,-0.00620386702939868,7527.07177734375
19,0.018567856401205063,0.5047115087509155,-0.00273469858802855,7920.4375,0.017011623829603195,0.5056542158126831,-0.00423578592017293,7285.83837890625
20,0.017928576096892357,0.5044184327125549,-0.0026369092520326376,7686.03125,0.015301575884222984,0.505288302898407,-0.0034970350097864866,7060.48095703125
21,0.016961632296442986,0.5041277408599854,-0.002401244593784213,7468.8916015625,0.016141297295689583,0.5051523447036743,-0.0018432746874168515,6850.4794921875
22,0.01666853204369545,0.5039083957672119,-0.0023849725257605314,7244.14306640625,0.015449424274265766,0.5048887133598328,-0.004891618620604277,6660.8662109375
